#VERSION 1.0
#RADIUS    0.6378137000000000E+07
#1/FLAT    0.2982572221010000E+03
#ITRF2020

 1010101 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20080126_230000 20090621_215959 GSAC_RENAG
 1010102 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090621_220000 20090824_215959 GSAC_RENAG
 1010103 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090824_220000 20090825_215959 GSAC_RENAG
 1010104 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090825_220000 20090826_215959 GSAC_RENAG
 1010105 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090826_220000 20090827_215959 GSAC_RENAG
 1010106 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090827_220000 20090829_215959 GSAC_RENAG
 1010107 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090829_220000 20090830_215959 GSAC_RENAG
 1010108 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090830_220000 20090913_215959 GSAC_RENAG
 1010109 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090913_220000 20090914_215959 GSAC_RENAG
 1010110 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090914_220000 20100315_082000 GSAC_RENAG
 1010111 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20100315_082001 20100315_225959 GSAC_RENAG
 1010112 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20100315_230000 20100411_215959 GSAC_RENAG
 1010113 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20100411_220000 20100429_085548 GSAC_RENAG
 1010114 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20100429_085549 20100429_215959 GSAC_RENAG
 1010115 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20100429_220000 20100522_215959 GSAC_RENAG
 1010116 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20100522_220000 20110922_205959 GSAC_RENAG
 1010117 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20110922_210000 20111110_225959 GSAC_RENAG
 1010118 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20111110_230000 20120107_225959 GSAC_RENAG
 1010119 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20120107_230000 20140715_215959 GSAC_RENAG
 1010120 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20140715_220000 20170111_001459 GSAC_RENAG
 1010121 GRG3 AURI00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20170111_001500 20170330_215959 GSAC_RENAG
 1010122 GRG3 AURI00FRA  LEICA GR25            ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR10         NONE -----                0.0 20170330_220000 20170331_215959 GSAC_RENAG
 1010123 GRG3 AURI00FRA  LEICA GR25            ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR10         NONE 19188021             0.0 20170331_220000 20170426_215959 GSAC_RENAG
 1010124 GRG3 AURI00FRA  LEICA GR25            ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR10         NONE 19188021             0.0 20170426_220000 20990101_000000 GSAC_RENAG

   10138      BEL000ESP                        mar_xyz  4717676.843000 0.000001   145148.536000 0.000001  4277124.326000 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1013800 GRG3 BEL000ESP  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20170123_142252 20170123_230000 GSAC_RENAG
 1013801 GRG3 BEL000ESP  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            NONE            NONE -----                0.0 20170123_230000 20990101_000000 GSAC_RENAG

   10150      BLGU00ESP                        mar_xyz  4675865.880500 0.000001   -65347.119600 0.000001  4325232.151800 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1015000 GRG3 BLGU00ESP  TRIMBLE NETR9         ecc_une        0.035000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM59900.00     SCIS 5321360964           0.0 20160512_120000 20170823_185959 log_file
 1015001 GRG3 BLGU00ESP  TRIMBLE NETR9         ecc_une        0.035000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM59900.00     SCIS 5321360964           0.0 20170823_190000 20180216_125959 log_file
 1015002 GRG3 BLGU00ESP  TRIMBLE NETR9         ecc_une        0.035000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM59900.00     SCIS 5321360964           0.0 20180216_130000 20181023_075959 log_file
 1015003 GRG3 BLGU00ESP  TRIMBLE NETR9         ecc_une        0.035000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM59900.00     SCIS 5321360964           0.0 20181023_080000 20201022_115959 log_file
 1015004 GRG3 BLGU00ESP  TRIMBLE NETR9         ecc_une        0.035000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM59900.00     SCIS 5321360964           0.0 20201022_120000 20210407_235959 log_file
 1015005 GRG3 BLGU00ESP  TRIMBLE NETR9         ecc_une        0.035000 0.000000        0.000000 0.000000        0.000000 0.000000            TRM59900.00     SCIS 5321360964           0.0 20210408_000000 20990101_000000 log_file

   10159      BOSS00FRA                        mar_xyz  4539725.902000 0.000001    51822.097000 0.000001  4465127.056000 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1015900 GRG3 BOSS00FRA  LEICA GRX1200+GNSS    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAS10         NONE -----                0.0 20101022_052750 20110922_125959 GSAC_RENAG
 1015901 GRG3 BOSS00FRA  LEICA GRX1200+GNSS    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAS10         NONE -----                0.0 20110922_130000 20151221_225959 GSAC_RENAG
 1015902 GRG3 BOSS00FRA  LEICA GRX1200+GNSS    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAS10         NONE -----                0.0 20151221_230000 20170111_001459 GSAC_RENAG
 1015903 GRG3 BOSS00FRA  LEICA GRX1200+GNSS    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAS10         NONE -----                0.0 20170111_001500 20990101_000000 GSAC_RENAG

   10221      CBLO00FRA                        mar_xyz  4417326.529000 0.000001   514209.273000 0.000001  4558128.508000 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1022100 GRG3 CBLO00FRA  UNKNOWN               ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202       NONE -----                0.0 20070712_150000 20100225_155959 GSAC_RENAG
 1022101 GRG3 CBLO00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202       NONE -----                0.0 20100225_160000 20990101_000000 GSAC_RENAG

   10236      CHAG00FRA                        mar_xyz  4295555.657000 0.000001   308051.935000 0.000001  4689426.713000 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1023600 GRG3 CHAG00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20080722_220000 20090622_215959 GSAC_RENAG
 1023601 GRG3 CHAG00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090622_220000 20100411_034005 GSAC_RENAG
 1023602 GRG3 CHAG00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20100411_034006 20100429_082903 GSAC_RENAG
 1023603 GRG3 CHAG00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20100429_082904 20100429_215959 GSAC_RENAG
 1023604 GRG3 CHAG00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20100429_220000 20100504_215959 GSAC_RENAG
 1023605 GRG3 CHAG00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20100504_220000 20110818_185959 GSAC_RENAG
 1023606 GRG3 CHAG00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20110818_190000 20111031_225959 GSAC_RENAG
 1023607 GRG3 CHAG00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20111031_230000 20120107_225959 GSAC_RENAG
 1023608 GRG3 CHAG00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20120107_230000 20990101_000000 GSAC_RENAG

   10251      CHEM00FRA                        mar_xyz  4339712.133000 0.000001   -55416.053000 0.000001  4658323.157000 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1025100 GRG3 CHEM00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE 05450042             0.0 20070712_150000 20080128_225959 GSAC_RENAG
 1025101 GRG3 CHEM00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE 05450042             0.0 20080128_230000 20090620_215959 GSAC_RENAG
 1025102 GRG3 CHEM00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE 05450042             0.0 20090620_220000 20100411_033853 GSAC_RENAG
 1025103 GRG3 CHEM00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE 05450042             0.0 20100411_033854 20100504_215959 GSAC_RENAG
 1025104 GRG3 CHEM00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE 05450042             0.0 20100504_220000 20100715_220000 GSAC_RENAG
 1025105 GRG3 CHEM00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20100715_220000 20110818_185959 GSAC_RENAG
 1025106 GRG3 CHEM00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20110818_190000 20111028_075959 GSAC_RENAG
 1025107 GRG3 CHEM00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20111028_080000 20120107_225959 GSAC_RENAG
 1025108 GRG3 CHEM00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20120107_230000 20121130_090019 GSAC_RENAG
 1025109 GRG3 CHEM00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20121130_090020 20140701_215959 GSAC_RENAG
 1025110 GRG3 CHEM00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20140701_220000 20170111_001459 GSAC_RENAG
 1025111 GRG3 CHEM00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20170111_001500 20170413_215959 GSAC_RENAG
 1025112 GRG3 CHEM00FRA  LEICA GR25            ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR10         NONE 20003010             0.0 20170413_220000 20170419_215959 GSAC_RENAG
 1025113 GRG3 CHEM00FRA  LEICA GR25            ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAR10         NONE 20003010             0.0 20170419_220000 20990101_000000 GSAC_RENAG

   10298      COUS00FRA                        mar_xyz  4208595.034000 0.000001   374185.467000 0.000001  4762192.421000 0.000001 vit_xyz  0.00000 0.0000  0.00000 0.0000  0.00000 0.0000  20100101_000000                 i20i20
 1029800 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090109_071213 20090119_081502 GSAC_RENAG
 1029801 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090119_081503 20090119_225959 GSAC_RENAG
 1029802 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090119_230000 20090416_041935 GSAC_RENAG
 1029803 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090416_041936 20090416_215959 GSAC_RENAG
 1029804 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090416_220000 20090421_051054 GSAC_RENAG
 1029805 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090421_051055 20090421_215959 GSAC_RENAG
 1029806 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090421_220000 20090427_050011 GSAC_RENAG
 1029807 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090427_050012 20090427_215959 GSAC_RENAG
 1029808 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090427_220000 20090622_215959 GSAC_RENAG
 1029809 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20090622_220000 20091130_080858 GSAC_RENAG
 1029810 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20091130_080859 20091130_225959 GSAC_RENAG
 1029811 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20091130_230000 20091222_063007 GSAC_RENAG
 1029812 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20091222_063008 20091222_225959 GSAC_RENAG
 1029813 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20091222_230000 20100411_034005 GSAC_RENAG
 1029814 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20100411_034006 20100504_215959 GSAC_RENAG
 1029815 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20100504_220000 20110818_185959 GSAC_RENAG
 1029816 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20110818_190000 20111031_225959 GSAC_RENAG
 1029817 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20111031_230000 20120107_225959 GSAC_RENAG
 1029818 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20120107_230000 20120317_073107 GSAC_RENAG
 1029819 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20120317_073108 20120317_225959 GSAC_RENAG
 1029820 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20120317_230000 20120610_055416 GSAC_RENAG
 1029821 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20120610_055417 20120610_215959 GSAC_RENAG
 1029822 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20120610_220000 20121126_070853 GSAC_RENAG
 1029823 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20121126_070854 20121127_225959 GSAC_RENAG
 1029824 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20121127_230000 20121229_070258 GSAC_RENAG
 1029825 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20121229_070259 20121229_225959 GSAC_RENAG
 1029826 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20121229_230000 20130715_051626 GSAC_RENAG
 1029827 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20130715_051627 20130715_215959 GSAC_RENAG
 1029828 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20130715_220000 20130911_051421 GSAC_RENAG
 1029829 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20130911_051422 20130911_215959 GSAC_RENAG
 1029830 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20130911_220000 20130917_051904 GSAC_RENAG
 1029831 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20130917_051905 20130917_215959 GSAC_RENAG
 1029832 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20130917_220000 20131104_071852 GSAC_RENAG
 1029833 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20131104_071853 20131104_225959 GSAC_RENAG
 1029834 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20131104_230000 20131202_074332 GSAC_RENAG
 1029835 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20131202_074333 20131202_225959 GSAC_RENAG
 1029836 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20131202_230000 20140120_072334 GSAC_RENAG
 1029837 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20140120_072335 20140120_225959 GSAC_RENAG
 1029838 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20140120_230000 20140428_043518 GSAC_RENAG
 1029839 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20140428_043519 20140428_215959 GSAC_RENAG
 1029840 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20140428_220000 20140509_124940 GSAC_RENAG
 1029841 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20140509_124941 20140509_215959 GSAC_RENAG
 1029842 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20140509_220000 20140530_052832 GSAC_RENAG
 1029843 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20140530_052833 20140530_215959 GSAC_RENAG
 1029844 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20140530_220000 20140701_215959 GSAC_RENAG
 1029845 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20140701_220000 20140804_043636 GSAC_RENAG
 1029846 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20140804_043637 20140804_215959 GSAC_RENAG
 1029847 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20140804_220000 20141201_071310 GSAC_RENAG
 1029848 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20141201_071311 20141201_225959 GSAC_RENAG
 1029849 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20141201_230000 20160201_070910 GSAC_RENAG
 1029850 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20160201_070911 20160202_225959 GSAC_RENAG
 1029851 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20160202_230000 20160321_065338 GSAC_RENAG
 1029852 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20160321_065339 20160321_225959 GSAC_RENAG
 1029853 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20160321_230000 20160425_050746 GSAC_RENAG
 1029854 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20160425_050747 20160425_215959 GSAC_RENAG
 1029855 GRG3 COUS00FRA  LEICA GRX1200GGPRO    ecc_une        0.000000 0.000000        0.000000 0.000000        0.000000 0.000000            LEIAX1202GG     NONE -----                0.0 20160425_220000 20160606_054448 GSAC_RENAG
